Logger Asset Code,Asset Code,Description,Make,Model,Meter Units,Meter Pulse Value,Classification Group,Logger Channel,Utility Type,??,Meter Type,Building Code,Building Name,Space,Additional Location Info,Tenant meter,Fiscal meter,Parent meter,Child meters,Communications type,Electrical panel ID
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K21,Night time cooling supply fan speed,,,RPM,,Energy sensor,K21,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K22,Night time cooling extract fan speed,,,RPM,,Energy sensor,K22,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K23,Night time cool temperature setpoint,,,Degrees Celsius,,Energy sensor,K23,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K24,Night cooling supply air low limit,,,,,Energy sensor,K24,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K3,Room frost protection,,,,,Energy sensor,K3,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K4,Spare,,,,,Energy sensor,K4,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K5,Occupancy heating temperature setpoint,,,Degrees Celsius,,Energy sensor,K5,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K6,OccupancyClgTempSP,,,Degrees Celsius,,Energy sensor,K6,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K7,Free cooling temperature setpoint,,,Degrees Celsius,,Energy sensor,K7,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K8,Spare,,,,,Energy sensor,K8,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/K9,Supply air low limit,,,,,Energy sensor,K9,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/L1,Loop 1,,,,,Energy sensor,L1,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/L2,Supply air low limit,,,,,Energy sensor,L2,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/L3,Fan Speed [CO2],,,,,Energy sensor,L3,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/L4,Fan Speed [Clg],,,,,Energy sensor,L4,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/L5,Loop 5,,,,,Energy sensor,L5,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/L6,Loop 6,,,,,Energy sensor,L6,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/n1,Watersidevent,,,,,Energy sensor,n1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/N1,IC Comms 1,,,,,Energy sensor,N1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/N2,IC Comms 2,,,,,Energy sensor,N2,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/o1,Alarm Route 1,,,,,Energy sensor,o1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P1,Supply air temperature,,,Degrees Celsius,,Energy sensor,P1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P11,Class vent heating demand,,,,,Energy sensor,P11,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P12,Supply fan speed,,,RPM,,Energy sensor,P12,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P13,Extract fan speed,,,RPM,,Energy sensor,P13,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P14,Outside air temperature,,,Degrees Celsius,,Energy sensor,P14,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P15,Bypass damper,,,"0 = Closed , 1 = Open",,Energy sensor,P15,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P2,Return temperature,,,Degrees Celsius,,Energy sensor,P2,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P3,Extract CO2 level,,,Parts per million,,Energy sensor,P3,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P4,DIM Module,,,,,Energy sensor,P4,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P5,Common fault signal,,,"0 = No fault, 1 = Fault",,Energy sensor,P5,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/P6,Common fault signal,,,"0 = No fault, 1 = Fault",,Energy sensor,P6,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/Q1,Sequence Table 1,,,,,Energy sensor,Q1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S1,Supply air temperature,,,Degrees Celsius,,Energy sensor,S1,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S11,Class vent heating demand,,,,,Energy sensor,S11,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S12,Supply fan speed,,,RPM,,Energy sensor,S12,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S13,Extract fan speed,,,RPM,,Energy sensor,S13,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S14,Outside air temperature,,,Degrees Celsius,,Energy sensor,S14,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S15,Bypass damper,,,"0 = Closed , 1 = Open",,Energy sensor,S15,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S2,Return temperature,,,Degrees Celsius,,Energy sensor,S2,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S3,Extract CO2 level,,,Parts per million,,Energy sensor,S3,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/S4,DIM Module,,,,,Energy sensor,S4,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/V1,,,,,,Energy sensor,V1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/W2,Commissioning mode,,,"0 = Off, 1 = On",,Energy sensor,W2,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/W3,Enable boost mode,,,"0 = Off, 1 = On",,Energy sensor,W3,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/W4,Freeze protection reset,,,"0 = Off, 1 = On",,Energy sensor,W4,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/W5,Enable alarms,,,"0 = Off, 1 = On",,Energy sensor,W5,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/W6,Manual off,,,,,Energy sensor,W6,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/Y1,Trend Thermistor,,,,,Energy sensor,Y1,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/Y2,CO2 V,,,,,Energy sensor,Y2,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/Y3,4DIX V,,,,,Energy sensor,Y3,,,,MC202,Charles Carter Building,,,0,0,,,,
{B4FF0FAC-56D8-4F05-8A3D-297CBB76B70D},MC202-B09/Z1,Local time clock,,,,,Energy sensor,Z1,,,,MC202,Charles Carter Building,"C02b,C02a",,0,0,,,,
,,Meter 1,,,,,Energy sensor,DI1,,,,,,,,0,0,,,,
,,Meter 2,,,,,Energy sensor,DI2,,,,,,,,0,0,,,,
,,Meter 3,,,,,Energy sensor,DI3,,,,,,,,0,0,,,,
,,Meter 4,,,,,Energy sensor,DI4,,,,,,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/C1,Virtual CNC 1,,,,,Energy sensor,C1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D1,HWS Pump,,,,,Energy sensor,D1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D2,Immersion 1 Enable,,,,,Energy sensor,D2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D3,Immersion 2 Enable,,,,,Energy sensor,D3,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D4,Animal Immersion Enable,,,,,Energy sensor,D4,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D5,Heating pumps,,,,,Energy sensor,D5,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D6,Destrat Pumps,,,,,Energy sensor,D6,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D7,Immersion 2 Valve,,,,,Energy sensor,D7,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D8,Immersion 1 Valve,,,,,Energy sensor,D8,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/D9,Animal DHWS Valve,,,,,Energy sensor,D9,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F1,Function 1,,,,,Energy sensor,F1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F10,OAT Eco Off  1 = Off,,,,,Energy sensor,F10,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F11,Faraday Outside Air 1StgeFrost,,,,,Energy sensor,F11,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F12,Function 12,,,,,Energy sensor,F12,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F13,Function 13,,,,,Energy sensor,F13,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F14,Function 14,,,,,Energy sensor,F14,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F15,Function 15,,,,,Energy sensor,F15,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F16,Litres per second,,,,,Energy sensor,F16,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F17,Subtract for delta-T,,,,,Energy sensor,F17,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F18,Function 18,,,,,Energy sensor,F18,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F19,Function 19,,,,,Energy sensor,F19,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F2,Function 2,,,,,Energy sensor,F2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F20,Function 20,,,,,Energy sensor,F20,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F3,Function 3,,,,,Energy sensor,F3,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F4,Function 4,,,,,Energy sensor,F4,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F5,Function 5,,,,,Energy sensor,F5,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F6,Function 6,,,,,Energy sensor,F6,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F7,Function 7,,,,,Energy sensor,F7,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F8,Function 8,,,,,Energy sensor,F8,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/F9,Function 9,,,,,Energy sensor,F9,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G1,Logic 1,,,,,Energy sensor,G1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G10,Logic 10,,,,,Energy sensor,G10,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G11,Logic 11,,,,,Energy sensor,G11,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G12,Logic 12,,,,,Energy sensor,G12,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G13,Logic 13,,,,,Energy sensor,G13,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G14,Logic 14,,,,,Energy sensor,G14,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G15,Logic 15,,,,,Energy sensor,G15,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G16,Logic 16,,,,,Energy sensor,G16,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G17,Logic 17,,,,,Energy sensor,G17,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G18,Logic 18,,,,,Energy sensor,G18,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G19,Pump Rotate,,,,,Energy sensor,G19,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G2,Logic 2,,,,,Energy sensor,G2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G20,Logic 20,,,,,Energy sensor,G20,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G21,Logic 21,,,,,Energy sensor,G21,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G22,Logic 22,,,,,Energy sensor,G22,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G23,Logic 23,,,,,Energy sensor,G23,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G24,Logic 24,,,,,Energy sensor,G24,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G25,Logic 25,,,,,Energy sensor,G25,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G26,Logic 26,,,,,Energy sensor,G26,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G27,Immersions Allow,,,,,Energy sensor,G27,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G28,Immersion heater hours run,,,Hours,,Energy sensor,G28,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G29,Immersions allow,,,,,Energy sensor,G29,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G3,Logic 3,,,,,Energy sensor,G3,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G4,Logic 4,,,,,Energy sensor,G4,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G5,Logic 5,,,,,Energy sensor,G5,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G6,Logic 6,,,,,Energy sensor,G6,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G7,Logic 7,,,,,Energy sensor,G7,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G8,Logic 8,,,,,Energy sensor,G8,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/G9,Logic 9,,,,,Energy sensor,G9,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/i1,xcite/IO/4UI/4AO,,,,,Energy sensor,i1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I1,HWS Immersion 1,,,,,Energy sensor,I1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I10,Destrat 1,,,,,Energy sensor,I10,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I11,Destrat Pump 2,,,,,Energy sensor,I11,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I12,Compressor Air Alarm,,,,,Energy sensor,I12,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I13,ECO on,,,,,Energy sensor,I13,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I14,Frost Activated,,,,,Energy sensor,I14,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I2,HWS Immersion 2,,,,,Energy sensor,I2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I3,Animal Immersion,,,,,Energy sensor,I3,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I4,HWS Pump trip,,,,,Energy sensor,I4,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I5,Heating Pump 1,,,,,Energy sensor,I5,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I6,Heating Pump 2,,,,,Energy sensor,I6,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I7,Booster Set 1,,,,,Energy sensor,I7,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I8,Booster Set 2,,,,,Energy sensor,I8,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/I9,Compressor Fault,,,,,Energy sensor,I9,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/K1,DHWS Setpoint,,,,,Energy sensor,K1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/K2,DHWS Hysteresis Band,,,,,Energy sensor,K2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/K3,Animal HWS Spt,,,,,Energy sensor,K3,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/K4,Animal Hysteresis Band,,,,,Energy sensor,K4,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/K5,Knob 5,,,,,Energy sensor,K5,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/K6,Eco Off,,,,,Energy sensor,K6,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/L1,Loop 1,,,,,Energy sensor,L1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/L2,Loop 2,,,,,Energy sensor,L2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/n1,TREND_0C_1A_67,,,,,Energy sensor,n1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P1,Outside air temperature,,,Degrees Celsius,,Energy sensor,P1,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P10,Space Temperature,,,Degrees Celsius,,Energy sensor,P10,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P11,OAT Eco Off  1 = Off,,,,,Energy sensor,P11,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P12,Cal Fow meter MTHW Ltrs Min,,,,,Energy sensor,P12,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P13,Building kwh,,,,,Energy sensor,P13,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P14,Temperature difference,,,Degrees Celsius,,Energy sensor,P14,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P2,MTHW Flow Temperature,,,Degrees Celsius,,Energy sensor,P2,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P3,MTHW Return Temperature,,,Degrees Celsius,,Energy sensor,P3,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P4,CT Flow Temperature,,,Degrees Celsius,,Energy sensor,P4,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P5,CT Return Temperature,,,Degrees Celsius,,Energy sensor,P5,,,,MC070,LEC 1 & 2,,,0,0,,,,
{DB122CC0-3CE2-43F9-9B3C-2D0FF0775353},MC070-B06/P6,Animal RMS Flow,,,,,Energy sensor,P6,,,,MC070,LEC 1 & 2,,,0,0,,,,
